Restaurant,Reviewer,Review,Rating,Metadata,Time,Pictures,Review_clean,,,,,,,,,,,
Hyper Local,Raviteja Chinnu,"The place is good not the staff (untrained), few of the staff behave like we owe them some money and they are doing a favour for us , even though music and ambience are good",0,"1 Review , 15 Followers",4/2/2019 22:23,0,go birthday party order drink alcohol less call bearer inform issue guess say coke drink pay manager sweet enough get another drink,,,,,,,,,,,
Hyper Local,Vyshnavi Yarlagadda,"We went for a birthday party, we ordered the drinks , the alcohol was very less so I called the bearer, informed about my issue. And guess what he said ?úApke paise se Bacardi or coke hi milega ??and drink was for 349, what I paid for that drink!

Although the manager was sweet enough to get me another drink.",0,"1 Review , 1 Follower",4/2/2019 21:04,0,simple elegant ambience polite staff food really good especially novel platter must try theme comfortable seating really make good must try cocktail enjoy serve new trial cocktail serve complimentary try immediate minute worth order,,,,,,,,,,,
Hyper Local,Kumuda Naidu,"Simple and elegant ambience ,
Polite staff ,
Food was really good ,
Especially the non-veg platter must try theme !
Comfortable seating .
They really make the best and must try cocktails, they just enjoy serving their new trials with cocktails , served as complimentary for me when they tried it and the immediate minute it?ôs worth an order of it !",1,"30 Reviews , 21 Followers",4/2/2019 19:35,1,decent place dinner decrease service average food good bar fully load great drink offer also attractive,,,,,,,,,,,
Hyper Local,Hasini,Its a decent place for dinner. Decors and the service is average but the food is good. And the bar is fully loaded with great drinks. And the offers are also very attractive.,1,"3 Reviews , 2 Followers",4/2/2019 12:30,0,try two place venue evening hyper local first seat outdoor inside little loud taste drink snack spicy chicken wing hot average taste chilly cheese toaster dry drink front friend order small rum since happy hour get one plus one get beer last order happy hour order large vodka get one ask plus one reply assume ask make one large two small forgive misunderstanding suddenly get check ask pay still drink tell ask may want eat drink reply receive policy happy hour everyone pay require restart new make place spend money sadly visit good place around world see nonsense music food quality service quality make reputation good bye ever,,,,,,,,,,,
Hyper Local,Vineet R,"Tried two places in same venue on Saturday evening. In Hyper Local first, Seated outdoor as inside is little loud to my taste at 6:30pm.Ordered drinks and snacks, spicy chicken wings very hot, average taste (3/5), chilly cheese toast-drab dry (3/5). Drinks front my friend ordered small rum since its happy hour got one plus one, I got my beer then as last order for happy hour ordered large vodka, after getting one when asked for plus one - reply is oh we assumed you asked us to make one large out of two small!!!!!!. Now OK I can forgive that its misunderstanding suddenly we get the check asking to pay up while still having our drinks. When told we have not asked for same and may be want to eat and drink more reply received is oh but we have policy after happy hour everyone has to pay and if required restart new billing.

People who made this place have spent money sadly should have visited good places around world to see its not only ambiance to nonsense music but food quality and service quality which makes reputation. Good bye for ever.",0,"98 Reviews , 407 Followers",4/1/2019 10:42,0,experience relate hygiene place balcony see cat walk separation separate balcony bar tell person serve say cat often come nothing do not worry anything till time order food see cat walk one batting eye cancel order walk,,,,,,,,,,,
Hyper Local,Rishi Chauhan,I had a very experience related to the hygiene of the place. We were in the balcony when we saw cat walk through the separation (it separates balcony from the bar). We told the person serving us and he said that the cat often comes here and does nothing. You don't have to worry about anything. Till that time we had ordered our food. But seeing the cat walk by and no one batting an eye we cancelled the order and walked out.,0,"7 Reviews , 3 Followers",4/1/2019 2:01,0,order mutton clay alone roast vegetable pizza chicken detailed review enrich spice make succulent meat do not try do not like spicy alone treat taste bud pocket fill roast vegetable pizza thin crust pizza adequate amount chicken add separately nice cheesy load vegetable ambience satisfactory service,,,,,,,,,,,
Hyper Local,Parijat Ray,"We have ordered Mutton Galouti, Chholey calzone, Pesto roast vegetables pizza and Penne arrabiata (chicken). The detailed review are as follows:
Mutton Galouti: Enriched with spices, made up of succulent meat. Don't try if you don't like spicy food.
Chholey calzone: A treat to the taste buds. Kulcha pockets filled with chholey.
Pesto roast vegetables pizza: A thin crust pizza with adequate amount of toppings.
Penne arrabiata ( chicken added separately ): Nice cheesy pasta loaded with vegetables and chicken.
Nice ambience and satisfactory service.",1,"146 Reviews , 333 Followers",3/31/2019 23:57,4,hyper local lunch really great experience order see mali tikka mushroom corn pizza chicken salad chicken amazing offer really really amazing awesome service provide good recommend visit definitely thank great experience,,,,,,,,,,,
Hyper Local,Satyam Kumar,We are at hyper local for lunch and was really great experience. Had order sahi malai tikka. mushroom. corn pizza. Chicken salad & chicken biryani was amazing the offer was really really amazing and awesome service provid me for Mr.Nitish kumar and good ambiance. And recommend for all and. Will visit again definitely thank u for the great experience,1,"1 Review , 1 Follower",3/31/2019 10:53,0,great place choice also well thoroughly enjoy there serve perfect like service visit place,,,,,,,,,,,
Hyper Local,Gopi Sahu,Great place to hangout....music choice is also better.one can thoroughly enjoy over there..Mr nitish Kumar who was serving as a perfect gentleman.really liked the service..must visit place.,1,1 Review,3/31/2019 1:04,0,prefect serve while must visit place great time perfect,,,,,,,,,,,
Hyper Local,Rahul Roy,Prefect ambience.tasty food.awesome crowd.Nitish kumar served us very well.A must visit place in hyderabad.had a great time here with friend.everything here was just perfect......,1,1 Review,3/31/2019 0:56,0,service good ambience testy try beverage timely service staff worth try place especially,,,,,,,,,,,
